,username_mittente,id_mittente,username_ricevente,id_ricevente,semestre,weights
0,lisaisme85,2900247904,realDonaldTrump,25073877,1.0,1.0
1,lisaisme85,2900247904,JoeBiden,939091,1.0,0.9444444444444444
2,healthybuttrfly,99532356,Alyssa_Milano,26642006,1.0,0.7222222222222222
3,mistert_333,798687837054828544,realDonaldTrump,25073877,1.0,0.6666666666666666
4,electiledysfx,1210976097329745925,JoeBiden,939091,1.0,0.6666666666666666
5,dmaga101,1267802238874877953,JoeBiden,939091,1.0,0.6111111111111112
6,bjorkian15,2902931482,JoeBiden,939091,1.0,0.6111111111111112
7,kccollins20,1227402402145267712,HillaryClinton,1339835893,1.0,0.5555555555555556
8,theliberalpov,232353398,JoeBiden,939091,1.0,0.5
9,moogoo3544,314641312,AmericaNewsroom,312800783,1.0,0.5
10,moogoo3544,314641312,cvpayne,19400611,1.0,0.5
11,letshearthetru,1151623664854429697,JoeBiden,939091,1.0,0.5
12,scienceinvestme,135970150,JoeBiden,939091,1.0,0.5
13,willdye4u,240073748,realDonaldTrump,25073877,1.0,0.4444444444444444
14,catskilljulie,61041270,JoeBiden,939091,1.0,0.3888888888888889
15,jacq4peace,1242991880,JoeBiden,939091,1.0,0.3888888888888889
16,bosslattie,1244486063097147392,JoeBiden,939091,1.0,0.3888888888888889
17,joethevoter,17324944,realDonaldTrump,25073877,1.0,0.3888888888888889
18,joethevoter,17324944,SenRickScott,131546062,1.0,0.3888888888888889
19,peterdawsonusa,84091971,BernieSanders,216776631,1.0,0.3888888888888889
20,electiledysfx,1210976097329745925,BernieSanders,216776631,1.0,0.3888888888888889
21,moogoo3544,314641312,SandraSmithFox,2332354080,1.0,0.3888888888888889
22,greenlakerun,30149991,realDonaldTrump,25073877,1.0,0.3333333333333333
23,mom49of3,851518182,realDonaldTrump,25073877,1.0,0.3333333333333333
24,jillpiggott,3116066493,JoeBiden,939091,1.0,0.3333333333333333
25,letshearthetru,1151623664854429697,Alyssa_Milano,26642006,1.0,0.3333333333333333
26,theliberalpov,232353398,FullMetalFinch,742502593943900163,1.0,0.3333333333333333
27,healthybuttrfly,99532356,wineecon,57978188,1.0,0.3333333333333333
28,marinagipps,16194607,JoeBiden,939091,1.0,0.3333333333333333
29,chirpingkatee,2991321009,JoeBiden,939091,1.0,0.3333333333333333
30,stickerdeep,177500997,realDonaldTrump,25073877,1.0,0.3333333333333333
31,schenhayes,3013191149,ggreenwald,16076032,1.0,0.3333333333333333
32,horseridersocal,54320524,JoeBiden,939091,1.0,0.3333333333333333
33,joethevoter,17324944,GOPChairwoman,2353605901,1.0,0.3333333333333333
34,iris2856,703437315130130432,realDonaldTrump,25073877,1.0,0.2777777777777778
35,mom49of3,851518182,JoeBiden,939091,1.0,0.2777777777777778
36,realrandycohen,839786785,MattGlantz,27514116,1.0,0.2777777777777778
37,jhalbrecht,24503192,thehill,1917731,1.0,0.2777777777777778
38,healthybuttrfly,99532356,CoryBooker,15808765,1.0,0.2777777777777778
39,dcfairbank,55679493,DNC,722793491059769344,1.0,0.2777777777777778
40,moogoo3544,314641312,edhenry,16157855,1.0,0.2777777777777778
41,theliberalpov,232353398,SteveSchmidtSES,786309892990574592,1.0,0.2777777777777778
42,moogoo3544,314641312,BretBaier,18646108,1.0,0.2777777777777778
43,scienceinvestme,135970150,dcexaminer,18956073,1.0,0.2777777777777778
44,robhny,33079006,thehill,1917731,1.0,0.2777777777777778
45,miksu2006,4498209202,JoeBiden,939091,1.0,0.2777777777777778
46,theliberalpov,232353398,DavidCornDC,15220768,1.0,0.2777777777777778
47,brendy5264,776028206579216385,JoeBiden,939091,1.0,0.2777777777777778
48,exposingfakene4,979576008004136961,SENSEIKURT,37591321,1.0,0.2777777777777778
49,johnsullysfb,4184432716,JoeBiden,939091,1.0,0.2777777777777778
50,abnrgr504,885433602,JoeBiden,939091,1.0,0.2777777777777778
51,electiledysfx,1210976097329745925,DNC,722793491059769344,1.0,0.2777777777777778
52,alyseb1980,64773321,CNN,759251,1.0,0.2777777777777778
53,pilot135pd,95308100,realDonaldTrump,25073877,1.0,0.2777777777777778
54,jphoganorg,37222728,realDonaldTrump,25073877,1.0,0.2777777777777778
55,kas_sb,408934861,thehill,1917731,1.0,0.2777777777777778
56,lisaisme85,2900247904,BarackObama,813286,1.0,0.2777777777777778
57,lisaisme85,2900247904,JohnCarneyDE,237770636,1.0,0.2777777777777778
58,ericjafmn,39824470,JoeBiden,939091,1.0,0.2777777777777778
59,lisaisme85,2900247904,ObamaMalik,324236072,1.0,0.2222222222222222
60,lobsterstyle,383506589,Politics_Polls,1903105045,1.0,0.2222222222222222
61,natashaejs,1262462710568022017,ProjectLincoln,1205226529455632385,1.0,0.2222222222222222
62,_nicolenonya,1212387740639121409,inmyownfashion,1187495878858293250,1.0,0.2222222222222222
63,312shelly3,758042170968375296,JoeBiden,939091,1.0,0.2222222222222222
64,proud4resisting,1330656625,realDonaldTrump,25073877,1.0,0.2222222222222222
65,mujerpescado,233861002,JoeBiden,939091,1.0,0.2222222222222222
66,dootster,25305128,JoeNBC,21619519,1.0,0.2222222222222222
67,ericjafmn,39824470,jeneps,45399148,1.0,0.2222222222222222
68,schatto3,839902097772527617,JoeBiden,939091,1.0,0.2222222222222222
69,michaelvabeach,1063557161320615936,JoeBiden,939091,1.0,0.2222222222222222
70,lindakws1,1649395076,JoeBiden,939091,1.0,0.2222222222222222
71,letshearthetru,1151623664854429697,DavidAgStone,1193635879018999810,1.0,0.2222222222222222
72,lobsterstyle,383506589,PpollingNumbers,4432916014,1.0,0.2222222222222222
73,rarepatient,1198824339136606208,JudyWoodruff,48144950,1.0,0.2222222222222222
74,fabfashionista8,213328236,thenation,1947301,1.0,0.2222222222222222
75,joebobmr,296305721,politico,9300262,1.0,0.2222222222222222
76,jillpiggott,3116066493,afortini,39049487,1.0,0.2222222222222222
77,dcfairbank,55679493,JoeBiden,939091,1.0,0.2222222222222222
78,moogoo3544,314641312,TeamCavuto,223970563,1.0,0.2222222222222222
79,letshearthetru,1151623664854429697,SenGillibrand,72198806,1.0,0.2222222222222222
80,johnbufford,352431177,realDonaldTrump,25073877,1.0,0.2222222222222222
81,shirlaadams,203650771,JoeBiden,939091,1.0,0.2222222222222222
82,rarepatient,1198824339136606208,JoeBiden,939091,1.0,0.2222222222222222
83,capt_raven_usa,731766729890627584,realDonaldTrump,25073877,1.0,0.2222222222222222
84,funnymcmurray,754592746405449728,realDonaldTrump,25073877,1.0,0.2222222222222222
85,zemanlynnz,3589010426,realDonaldTrump,25073877,1.0,0.2222222222222222
86,hustonmckinney,330715293,JoeBiden,939091,1.0,0.16666666666666666
87,hownowb84345362,1235024189024882690,CNNPolitics,13850422,1.0,0.16666666666666666
88,letshearthetru,1151623664854429697,ReadeAlexandra,1057029255362531330,1.0,0.16666666666666666
89,mimitexasangel,543761210,JoeBiden,939091,1.0,0.16666666666666666
90,healthybuttrfly,99532356,realDonaldTrump,25073877,1.0,0.16666666666666666
91,letshearthetru,1151623664854429697,nwlc,16967845,1.0,0.16666666666666666
92,kas_sb,408934861,JoeBiden,939091,1.0,0.16666666666666666
93,andyostroy,123281100,realDonaldTrump,25073877,1.0,0.16666666666666666
94,acyork1887,760813473949487104,realDonaldTrump,25073877,1.0,0.16666666666666666
95,here4policy,1185664131040333824,ewarren,357606935,1.0,0.16666666666666666
96,blesamerica,2534967565,marklevinshow,38495835,1.0,0.16666666666666666
97,blesamerica,2534967565,thehill,1917731,1.0,0.16666666666666666
98,arcofhope,378187017,realDonaldTrump,25073877,1.0,0.16666666666666666
99,ltd1974mba,88269046,BernieSanders,216776631,1.0,0.16666666666666666
100,jillpiggott,3116066493,proudchicagoan,56514919,1.0,0.16666666666666666
101,jillpiggott,3116066493,charlamanesbane,2572890921,1.0,0.16666666666666666
102,jillpiggott,3116066493,NYforSanders,947964830358622209,1.0,0.16666666666666666
103,joethevoter,17324944,WhiteHouse,1323730225067339784,1.0,0.16666666666666666
104,lrbitisnot,785327755214725120,progressvoice,2678846534,1.0,0.16666666666666666
105,threadreaderapp,895814938995957760,JillPiggott,3116066493,1.0,0.16666666666666666
106,lrbitisnot,785327755214725120,DNC,722793491059769344,1.0,0.16666666666666666
107,marinagipps,16194607,tapstrimedia,824355158645735425,1.0,0.16666666666666666
108,_not_relevant,2156028248,Cernovich,358545917,1.0,0.16666666666666666
109,theliberalpov,232353398,MotherJones,18510860,1.0,0.16666666666666666
110,jacq4peace,1242991880,ericbradner,54322823,1.0,0.16666666666666666
111,blesamerica,2534967565,seanhannity,41634520,1.0,0.16666666666666666
112,blesamerica,2534967565,DailyCaller,39308549,1.0,0.16666666666666666
113,blesamerica,2534967565,EpochTimes,29097819,1.0,0.16666666666666666
114,u2ihear,1182294472153059328,JoeBiden,939091,1.0,0.16666666666666666
115,blesamerica,2534967565,IngrahamAngle,50769180,1.0,0.16666666666666666
116,blesamerica,2534967565,RealClearNews,20094138,1.0,0.16666666666666666
117,mc_eades,714894638658629633,realDonaldTrump,25073877,1.0,0.16666666666666666
118,blesamerica,2534967565,TuckerCarlson,22703645,1.0,0.16666666666666666
119,blesamerica,2534967565,csthetruth,791249544801554432,1.0,0.16666666666666666
120,blesamerica,2534967565,dbongino,232901331,1.0,0.16666666666666666
121,blesamerica,2534967565,realDonaldTrump,25073877,1.0,0.16666666666666666
122,blesamerica,2534967565,rushlimbaugh,1463323379537117187,1.0,0.16666666666666666
123,moogoo3544,314641312,HARRISFAULKNER,18313747,1.0,0.16666666666666666
124,acyork1887,760813473949487104,JoeBiden,939091,1.0,0.16666666666666666
125,20michael17,830238571357470721,POTUS,1349149096909668363,1.0,0.16666666666666666
126,dcfairbank,55679493,BernieSanders,216776631,1.0,0.16666666666666666
127,sabinanyc1,1073049278686334976,JoeBiden,939091,1.0,0.16666666666666666
128,rarepatient,1198824339136606208,CNN,759251,1.0,0.16666666666666666
129,dootster,25305128,JRubinBlogger,218975278,1.0,0.16666666666666666
130,mtvnewbiz,45967198,WhiteHouse,1323730225067339784,1.0,0.16666666666666666
131,1realhrh,949731816734420992,realDonaldTrump,25073877,1.0,0.16666666666666666
132,gjallarhornet,90466734,realDonaldTrump,25073877,1.0,0.16666666666666666
133,ply32,94999200,JoeBiden,939091,1.0,0.16666666666666666
134,fabfashionista8,213328236,amyklobuchar,33537967,1.0,0.16666666666666666
135,electiledysfx,1210976097329745925,redsteeze,393469195,1.0,0.16666666666666666
136,rochejacqueline,433675700,JoeBiden,939091,1.0,0.16666666666666666
137,exposingfakene4,979576008004136961,JoeBiden,939091,1.0,0.16666666666666666
138,scienceinvestme,135970150,realDonaldTrump,25073877,1.0,0.16666666666666666
139,dcfairbank,55679493,4aPeoplesParty,1328085396421480449,1.0,0.16666666666666666
140,dcfairbank,55679493,BarackObama,813286,1.0,0.16666666666666666
141,exposingfakene4,979576008004136961,realDonaldTrump,25073877,1.0,0.16666666666666666
142,handgrenadekev,1251583616582406144,thehill,1917731,1.0,0.16666666666666666
143,peterdawsonusa,84091971,thehill,1917731,1.0,0.16666666666666666
144,electiledysfx,1210976097329745925,DavidAgStone,1193635879018999810,1.0,0.16666666666666666
145,moogoo3544,314641312,XochitlHinojosa,221228044,1.0,0.16666666666666666
146,moogoo3544,314641312,KatTimpf,170861207,1.0,0.16666666666666666
147,pirateladyjane,25577089,realDonaldTrump,25073877,1.0,0.16666666666666666
148,fabfashionista8,213328236,Ilhan,1082334352711790593,1.0,0.1111111111111111
149,digicarla,18542871,LindseyGrahamSC,432895323,1.0,0.1111111111111111
150,fabfashionista8,213328236,SenGillibrand,72198806,1.0,0.1111111111111111
151,fabfashionista8,213328236,AOC,138203134,1.0,0.1111111111111111
152,ltd1974mba,88269046,Boomerbabe3,364240185,1.0,0.1111111111111111
153,fabfashionista8,213328236,SenatorLeahy,242836537,1.0,0.1111111111111111
154,joethevoter,17324944,marcorubio,15745368,1.0,0.1111111111111111
155,fabfashionista8,213328236,SpeakerPelosi,15764644,1.0,0.1111111111111111
156,dcfairbank,55679493,RoKhanna,771152516,1.0,0.1111111111111111
157,jillpiggott,3116066493,KateSmithAZ,1692734514,1.0,0.1111111111111111
158,fabfashionista8,213328236,TomPerez,4797361833,1.0,0.1111111111111111
159,jillpiggott,3116066493,BostonBubbalooo,863963865276489728,1.0,0.1111111111111111
160,bana2166,44150068,TheDemocrats,14377605,1.0,0.1111111111111111
161,bama_girl2020,25197844,morningmika,18227519,1.0,0.1111111111111111
162,dcfairbank,55679493,SpeakerPelosi,15764644,1.0,0.1111111111111111
163,ltd1974mba,88269046,JoeBiden,939091,1.0,0.1111111111111111
164,rene_los,3065726160,JohnCornyn,13218102,1.0,0.1111111111111111
165,fabfashionista8,213328236,ewarren,357606935,1.0,0.1111111111111111
166,bana2166,44150068,People4Bernie,3141672447,1.0,0.1111111111111111
167,fabfashionista8,213328236,maziehirono,92186819,1.0,0.1111111111111111
168,jillpiggott,3116066493,PROPkills,33155525,1.0,0.1111111111111111
169,ltd1974mba,88269046,WhipClyburn,188019606,1.0,0.1111111111111111
170,ltd1974mba,88269046,shaunking,755113,1.0,0.1111111111111111
171,fabfashionista8,213328236,ryangrim,16170253,1.0,0.1111111111111111
172,bana2166,44150068,JoeBiden,939091,1.0,0.1111111111111111
173,authorjoenbrown,1381903062,JoeBiden,939091,1.0,0.1111111111111111
174,fran_neena20409,3219680120,JoeBiden,939091,1.0,0.1111111111111111
175,lucykaos,60505699,realDonaldTrump,25073877,1.0,0.1111111111111111
176,jillpiggott,3116066493,yosempai,336178278,1.0,0.1111111111111111
177,debz526,70784114,JoeBiden,939091,1.0,0.1111111111111111
178,realrandycohen,839786785,JoeBiden,939091,1.0,0.1111111111111111
179,moogoo3544,314641312,JessicaTarlov,3056746427,1.0,0.1111111111111111
180,u2ihear,1182294472153059328,IvankaTrump,52544275,1.0,0.1111111111111111
181,letshearthetru,1151623664854429697,thehill,1917731,1.0,0.1111111111111111
182,verichards8vera,1588575733,BarackObama,813286,1.0,0.1111111111111111
183,verichards8vera,1588575733,JoeBiden,939091,1.0,0.1111111111111111
184,verichards8vera,1588575733,NYGovCuomo,232268199,1.0,0.1111111111111111
185,verichards8vera,1588575733,Vbelle5,37998796,1.0,0.1111111111111111
186,lilo623,88394635,JoeBiden,939091,1.0,0.1111111111111111
187,electiledysfx,1210976097329745925,SymoneDSanders,2434051392,1.0,0.1111111111111111
188,electiledysfx,1210976097329745925,SenGillibrand,72198806,1.0,0.1111111111111111
189,ahnonymust,1230440343277068291,Alyssa_Milano,26642006,1.0,0.1111111111111111
190,aeonixaeon,47511005,BernieSanders,216776631,1.0,0.1111111111111111
191,drrefugee,394831641,nytimes,807095,1.0,0.1111111111111111
192,kbanuba,949351276231278592,realDonaldTrump,25073877,1.0,0.1111111111111111
193,peggycarter616,857744617030242304,BernieSanders,216776631,1.0,0.1111111111111111
194,letshearthetru,1151623664854429697,melliflora,3183373562,1.0,0.1111111111111111
195,letshearthetru,1151623664854429697,megynkelly,110445334,1.0,0.1111111111111111
196,electiledysfx,1210976097329745925,KamalaHarris,30354991,1.0,0.1111111111111111
197,vsdemocracy,1190722888233410561,realDonaldTrump,25073877,1.0,0.1111111111111111
198,letshearthetru,1151623664854429697,knowyourIX,1276488199,1.0,0.1111111111111111
199,letshearthetru,1151623664854429697,kcjohnson9,87180920,1.0,0.1111111111111111
200,althepal55,424444009,JoeBiden,939091,1.0,0.1111111111111111
201,electiledysfx,1210976097329745925,TheDemocrats,14377605,1.0,0.1111111111111111
202,lobsterstyle,383506589,NateSilver538,16017475,1.0,0.1111111111111111
203,dootster,25305128,RadioFreeTom,459872442,1.0,0.1111111111111111
204,dontdenythe,760930990638456833,nanotechexec,2615042382,1.0,0.1111111111111111
205,pseudopsurfer,63321005,BernieSanders,216776631,1.0,0.1111111111111111
206,dcfairbank,55679493,RashidaTlaib,435331179,1.0,0.1111111111111111
207,u2ihear,1182294472153059328,nothin_personal,21951856,1.0,0.1111111111111111
208,u2ihear,1182294472153059328,realDonaldTrump,25073877,1.0,0.1111111111111111
209,uaprogressives,4262438479,JoeBiden,939091,1.0,0.1111111111111111
210,angel_castelar,766796851957800960,shaunking,755113,1.0,0.1111111111111111
211,anetliner,408909178,JoeBiden,939091,1.0,0.1111111111111111
212,andrew00041995,1583444918,realDonaldTrump,25073877,1.0,0.1111111111111111
213,electiledysfx,1210976097329745925,ewarren,357606935,1.0,0.1111111111111111
214,ericjafmn,39824470,BernieSanders,216776631,1.0,0.1111111111111111
215,unminced_words,1136856346370822144,JoeBiden,939091,1.0,0.1111111111111111
216,dorimarlin,704248892,LindseyGrahamSC,432895323,1.0,0.1111111111111111
217,electiledysfx,1210976097329745925,theoriginal_jz,746874012907757568,1.0,0.1111111111111111
218,lisaisme85,2900247904,HillaryClinton,1339835893,1.0,0.1111111111111111
219,urepmr,1148689914202152960,BretBaier,18646108,1.0,0.1111111111111111
220,jusplaintalk101,512608908,shaunking,755113,1.0,0.1111111111111111
221,valsandya,2332386524,JoeBiden,939091,1.0,0.1111111111111111
222,u2ihear,1182294472153059328,Politidope,113724715,1.0,0.1111111111111111
223,bentleythedog,134307442,TheDemocrats,14377605,1.0,0.1111111111111111
224,thrugateofhorn,245919484,JoeBiden,939091,1.0,0.1111111111111111
225,stickerdeep,177500997,WhiteHouse,1323730225067339784,1.0,0.1111111111111111
226,huntadelia62,840314166091034624,D_jeneration,59862199,1.0,0.1111111111111111
227,chirpingkatee,2991321009,tiredofit10,169882699,1.0,0.1111111111111111
228,scienceinvestme,135970150,TrumpWarRoom,1108472017144201216,1.0,0.1111111111111111
229,letshearthetru,1151623664854429697,ewarren,357606935,1.0,0.1111111111111111
230,ibrianhamilton,26781328,JoeBiden,939091,1.0,0.1111111111111111
231,greenlakerun,30149991,jackassdad2,3168258530,1.0,0.1111111111111111
232,greenlakerun,30149991,cactusflower81,447163884,1.0,0.1111111111111111
233,miksu2006,4498209202,realDonaldTrump,25073877,1.0,0.1111111111111111
234,greenlakerun,30149991,IvankaTrump,52544275,1.0,0.1111111111111111
235,griffkohout,195970177,realDonaldTrump,25073877,1.0,0.1111111111111111
236,greenlakerun,30149991,EricTrump,39349894,1.0,0.1111111111111111
237,bmoschetti,44444384,MikeBloomberg,16581604,1.0,0.1111111111111111
238,bmoschetti,44444384,JoeBiden,939091,1.0,0.1111111111111111
239,greenlakerun,30149991,DonaldJTrumpJr,39344374,1.0,0.1111111111111111
240,insidepolling1,1258775273698361346,Politics_Polls,1903105045,1.0,0.1111111111111111
241,itsdancooper,809902690528415744,realDonaldTrump,25073877,1.0,0.1111111111111111
242,tazzman22,116542112,JoeBiden,939091,1.0,0.1111111111111111
243,blesamerica,2534967565,true_pundit,3092154496,1.0,0.1111111111111111
244,mktldr,123283283,seanhannity,41634520,1.0,0.1111111111111111
245,horseridersocal,54320524,BidenForce,1213089683044913152,1.0,0.1111111111111111
246,bekindhavehope,823224473738506245,realDonaldTrump,25073877,1.0,0.1111111111111111
247,moogoo3544,314641312,SenJohnBarrasso,202206694,1.0,0.1111111111111111
248,moogoo3544,314641312,KatiePavlich,48459553,1.0,0.1111111111111111
249,moogoo3544,314641312,EdRollins,389512058,1.0,0.1111111111111111
250,hcs719,25154228,realDonaldTrump,25073877,1.0,0.1111111111111111
251,moogoo3544,314641312,CreechBk,1182257233733787648,1.0,0.1111111111111111
252,sharoncarbine,301713190,JoeBiden,939091,1.0,0.1111111111111111
253,moogoo3544,314641312,RCamposDuffy,34793128,1.0,0.1111111111111111
254,healthybuttrfly,99532356,JoeBiden,939091,1.0,0.1111111111111111
255,moogoo3544,314641312,Richardafowler,52751069,1.0,0.1111111111111111
256,moogoo3544,314641312,SpeakerPelosi,15764644,1.0,0.1111111111111111
257,bwelkie,2672899283,JoeBiden,939091,1.0,0.1111111111111111
258,moogoo3544,314641312,cherylcasone,112283476,1.0,0.1111111111111111
259,moogoo3544,314641312,guypbenson,16193222,1.0,0.1111111111111111
260,here4policy,1185664131040333824,AndrewYang,2228878592,1.0,0.1111111111111111
261,cantbesilenced1,1057467179128496129,realDonaldTrump,25073877,1.0,0.1111111111111111
262,moogoo3544,314641312,realDonaldTrump,25073877,1.0,0.1111111111111111
263,chickwerner,35766965,JoeBiden,939091,1.0,0.1111111111111111
264,skyviewkevin,415965326,JoeBiden,939091,1.0,0.1111111111111111
265,molochsmells,1241841563233210368,chrislhayes,4207961,1.0,0.1111111111111111
266,mtvnewbiz,45967198,realDonaldTrump,25073877,1.0,0.1111111111111111
267,gotklss2,1093717891180941312,realDonaldTrump,25073877,1.0,0.1111111111111111
268,cmm912,61521679,realDonaldTrump,25073877,1.0,0.1111111111111111
269,dcfairbank,55679493,HardLensMedia,830585933741297666,1.0,0.1111111111111111
270,jamesjets_often,1003753267044597760,JoeBiden,939091,1.0,0.1111111111111111
271,jamesjets_often,1003753267044597760,NicolleDWallace,860555190,1.0,0.1111111111111111
272,robhny,33079006,realDonaldTrump,25073877,1.0,0.1111111111111111
273,robhny,33079006,mkraju,39155029,1.0,0.1111111111111111
274,dcfairbank,55679493,AOC,138203134,1.0,0.1111111111111111
275,theliberalpov,232353398,realDonaldTrump,25073877,1.0,0.1111111111111111
276,marinagipps,16194607,johncusack,17017636,1.0,0.1111111111111111
277,marinagipps,16194607,SenSanders,29442313,1.0,0.1111111111111111
278,therealandrew_,23259015,JoeBiden,939091,1.0,0.1111111111111111
279,savvybizconsult,826282903818612743,JoeBiden,939091,1.0,0.1111111111111111
280,dcfairbank,55679493,HillaryClinton,1339835893,1.0,0.1111111111111111
281,dcfairbank,55679493,Ilhan,1082334352711790593,1.0,0.1111111111111111
282,marinagipps,16194607,HillaryClinton,1339835893,1.0,0.1111111111111111
283,marinagipps,16194607,GOP,11134252,1.0,0.1111111111111111
284,mariaal25005903,853445560677912576,realDonaldTrump,25073877,1.0,0.1111111111111111
285,bentleythedog,134307442,SarcasmStardust,279673090,1.0,0.1111111111111111
286,thiefusnflufhed,278343846,JoeBiden,939091,1.0,0.1111111111111111
287,bentleythedog,134307442,DemSocialists,355591226,1.0,0.1111111111111111
288,nayasala,101532348,JustaCoinToss,4763858353,1.0,0.1111111111111111
289,blesamerica,2534967565,BreitbartNews,457984599,1.0,0.1111111111111111
290,natashaejs,1262462710568022017,TheRickWilson,19084896,1.0,0.1111111111111111
291,girlcountry33,2586635942,GOP,11134252,1.0,0.1111111111111111
292,cornpop4prez,1254616379132706817,JoeBiden,939091,1.0,0.1111111111111111
293,blesamerica,2534967565,dcexaminer,18956073,1.0,0.1111111111111111
294,nancy_holly1,89202285,GlennKesslerWP,235196204,1.0,0.1111111111111111
295,mcguirefilm,2364901363,JoeBiden,939091,1.0,0.1111111111111111
296,blesamerica,2534967565,VP,803694179079458816,1.0,0.1111111111111111
297,nancy_holly1,89202285,PolitiFact,8953122,1.0,0.1111111111111111
298,blesamerica,2534967565,TheJusticeDept,73181712,1.0,0.1111111111111111
299,blesamerica,2534967565,RudyGiuliani,770781940341288960,1.0,0.1111111111111111
300,cryptokaku,919216206099382272,BernieSanders,216776631,1.0,0.1111111111111111
301,blesamerica,2534967565,RepMattGaetz,818948638890217473,1.0,0.1111111111111111
302,glenthecreator,894200148015943684,tonetalks,3820326674,1.0,0.1111111111111111
303,blesamerica,2534967565,PJMedia_com,7597712,1.0,0.1111111111111111
304,blesamerica,2534967565,OANN,1209936918,1.0,0.1111111111111111
305,jacq4peace,1242991880,BernieSanders,216776631,1.0,0.1111111111111111
306,blesamerica,2534967565,Jim_Jordan,18166778,1.0,0.1111111111111111
307,blesamerica,2534967565,JaySekulow,171632862,1.0,0.1111111111111111
308,rr7lv,1686369542,JoeBiden,939091,1.0,0.1111111111111111
309,ibrianhamilton,26781328,BernieSanders,216776631,1.0,0.1111111111111111
310,keltzjason,935295255964012546,JoeBiden,939091,1.0,0.1111111111111111
311,_nicolenonya,1212387740639121409,BernieSanders,216776631,1.0,0.1111111111111111
312,wisdomvoices,1947549751,JoeBiden,939091,1.0,0.1111111111111111
313,letshearthetru,1151623664854429697,DNC,722793491059769344,1.0,0.1111111111111111
314,kenjgld,1221453233480183808,JoeBiden,939091,1.0,0.1111111111111111
315,312shelly3,758042170968375296,ReadeAlexandra,1057029255362531330,1.0,0.1111111111111111
316,letshearthetru,1151623664854429697,TakedownMRAs,2911520575,1.0,0.1111111111111111
317,weactradio,15546192,RealCandaceO,878247600096509952,1.0,0.1111111111111111
318,letshearthetru,1151623664854429697,ABC,28785486,1.0,0.1111111111111111
319,kleargeomar2,2680137674,JoeBiden,939091,1.0,0.1111111111111111
320,letshearthetru,1151623664854429697,CNN,759251,1.0,0.1111111111111111
321,za1194,248986316,JoeBiden,939091,1.0,0.1111111111111111
322,theliberalpov,232353398,Lawrence,158426909,1.0,0.05555555555555555
323,marka_hydrangea,3692776517,theintercept,2329066872,1.0,0.05555555555555555
324,theliberalpov,232353398,MalcolmNance,2573480784,1.0,0.05555555555555555
325,dcfairbank,55679493,JordanChariton,113364160,1.0,0.05555555555555555
326,20michael17,830238571357470721,Nada_Reelnaim,892206081799270400,1.0,0.05555555555555555
327,marka_hydrangea,3692776517,scaryfoxx,163665321,1.0,0.05555555555555555
328,20michael17,830238571357470721,realDonaldTrump,25073877,1.0,0.05555555555555555
329,jamesjets_often,1003753267044597760,realDonaldTrump,25073877,1.0,0.05555555555555555
330,wisdomvoices,1947549751,BernieSanders,216776631,1.0,0.05555555555555555
331,dcfairbank,55679493,HumanistReport,3075856310,1.0,0.05555555555555555
332,dcfairbank,55679493,LeeCamp,19580890,1.0,0.05555555555555555
333,jamesjets_often,1003753267044597760,Susan_Hennessey,7855062,1.0,0.05555555555555555
334,__lamark,1418329327,realDonaldTrump,25073877,1.0,0.05555555555555555
335,freedomtvr,823755885054869504,JoeBiden,939091,1.0,0.05555555555555555
336,thekingdude,21657697,realDonaldTrump,25073877,1.0,0.05555555555555555
337,niniyako28,3320562114,nytimes,807095,1.0,0.05555555555555555
338,27ump,1234196062556053504,JoeBiden,939091,1.0,0.05555555555555555
339,2freelancer,130839490,cspanwj,15923226,1.0,0.05555555555555555
340,rizbukhari,18970290,thehill,1917731,1.0,0.05555555555555555
341,jadeandziggy,1027801846453297152,JoeBiden,939091,1.0,0.05555555555555555
342,maryell49339903,1198100719502536705,realDonaldTrump,25073877,1.0,0.05555555555555555
343,marka_hydrangea,3692776517,proustmalone,114232540,1.0,0.05555555555555555
344,marka_hydrangea,3692776517,MeTooMVMT,920905949795246080,1.0,0.05555555555555555
345,marka_hydrangea,3692776517,TIMESUPNOW,941782988819521536,1.0,0.05555555555555555
346,janieresists,1158562636113440768,peterdaou,18464266,1.0,0.05555555555555555
347,dcfairbank,55679493,USProgressives,246088673,1.0,0.05555555555555555
348,francisjeffrey7,2268376730,wikileaks,16589206,1.0,0.05555555555555555
349,dcfairbank,55679493,TheYoungTurks,14957147,1.0,0.05555555555555555
350,letshearthetru,1151623664854429697,AOC,138203134,1.0,0.05555555555555555
351,nobodyforprezzz,860628475,JoeBiden,939091,1.0,0.05555555555555555
352,dcfairbank,55679493,StatusCoup,968889962354696192,1.0,0.05555555555555555
353,jasonmcdade1970,995435338419048449,JoeBiden,939091,1.0,0.05555555555555555
354,dcfairbank,55679493,SenatorDurbin,247334603,1.0,0.05555555555555555
355,marinagipps,16194607,sailmom,24103596,1.0,0.05555555555555555
356,dcfairbank,55679493,SenSanders,29442313,1.0,0.05555555555555555
357,dcfairbank,55679493,SenDuckworth,1058520120,1.0,0.05555555555555555
358,dcfairbank,55679493,SBAgov,153149305,1.0,0.05555555555555555
359,marka_hydrangea,3692776517,TIMESUPLDF,954476389184438273,1.0,0.05555555555555555
360,20michael17,830238571357470721,America23436552,1222570672221835270,1.0,0.05555555555555555
