blesamerica,RealClearNews,csthetruth,rushlimbaugh,true_pundit,TheJusticeDept,PJMedia_com,JaySekulow,NIHDirector,SteveFDA,VDHanson,DailyMail,GovAbbott,replouiegohmert,SenRonJohnson,TONYxTWO,LaraLeaTrump,allidoisowen,GreggJarrett,bolshevik4trump,FBI,HouseDemocrats,831criminalatty,MSN,MarkMeadows,CDCDirector,NIAIDNews,NIH,stevenmnuchin1,usmayors,jaredkushner,guardiannews,NatlGovsAssoc,RMConservative,RepAndyBiggsAZ,RepKenBuck,RepRWilliams,SecAzar,freedomcaucus,SenSasse,SenTomCotton,USSupremeCourt1,USSupreme_Court,drawandstrike
RENEEWEATHERS2,michelle_spenc,BlueR00n,vegix,madg_lulu22,SelfImposedXile,crzyfkinworld,nihilismo7,nikkib25,savage_purpose,sergeivote,simplyjustbeing,Crazy_Mama_G,EdgePointLegend,debra44312353,TimNoEgo,RNMukMuk,SamONeillSA,SchneiderStache,SkartveitNancy,Stefunny4444,UprightSiddy,PhilMJones3,apathetic_NY,bamableu,bfs2020,eqtr8er,erin_hartigan4,iriedeby,LindaAWright3,kamimagic,KLGLASS2,ArresthimNow,David007Brandon,DavidBeazley4,Eathbound420,HarleyDad731,jones_thurber,orangecrusher1,oregon_resister,tessasmarty,tylerlking6,freespirit1271
GodandtheBear,rodriguez197031,lockwoodx3,katalin_pota,blindman_54,CrayCrayFun,Apb8080,Avedon_Says,BetteWo67187229,BrunoGalensa,CapUnStable,Doggert55,FreedomFight16,GCSnipe,Glambertoo1,GreenspanArnold,GuidoColacci,HarryDoes,ICM64,IGierzak,JeffHarperArt,JillMas32005699,Jonescrusher11,my2meows,sparrowninja22,ttruthtweet,mplspat,muchmor1,mohamme37855839,MapMystic,MoralOutrage1,OWS_ellie,Olsonjam808,PhroydsWorld,PranaysGhost,StarLord35,VaughanPappy,bitchylaughter,caliBOT2,donnyonyea,kokeshi_me,koziz5,legant66
jillpiggott,proudchicagoan,charlamanesbane,KateSmithAZ,BostonBubbalooo,PROPkills,yosempai,qwosl,TheNotoriousHRT,TheRoot,Warren_G_Regul8,Wheatty,WorldKenneth,SpokenFlowPoet,alexqpryor,beetsbluecheese,daffi515,ida_skibenes,itsbritneybinch,StephenKeim1,jettica65,JooJooEyeBall7,EarthInstitute,Earwig360,GeorgeTrudel3,HRenewedHope,JamesMa13652213,KarineOmry,LauraMiers,MabonTail,MattCollins42,NitaGhei,kzshabazz,ArlanKels,legndofphoenix,lidapiompino,nwayne66,ryu_noire,therockofwar,CarmenC30263217,AnricaC,11thHour
4a_of,doxie53,rnmukmuk,RosannaPhillip,Rose52413,Vic_Resist,VintageKnits,Wikweko,ann_neona,brandee_golfs,drodvik52,lmakowski3,shellpartduex,RonLebow,Limmered,Djangomydog,AmyAThatcher,BCOOL333,CamiLee13,CarmenSisRice,tderosa65,gmahilani,xtraferocity,patckat,sawmcdargh,scott4pendleton,tami_johansen,verbalese,kellabel,lindaworkerbee,ElleWibble,MMcrzyldy,Out5p0ken,Yes_We_Can_44_,jankyhankypanky,audiosting,customcore7,endgame2021,garym27,Carlolol2,BagdMilkSoWhat,AimingHigher11
rasputinish,mannymbu,Zimmlaw175,ZounaidOsman,a_zionism,blurbwriter,freddiechurro13,jengelmayer,makjob786,matanco999,passtheduchi,sandyhewett71,spain_1957,terrasweat,unmecdanslombre,vafairman,wziminer,TopRantKing,TheZionist6,TheZionist3,Tax_Dodge_Hodge,A_Reality_Czech,Ahmed_khaled_Ab,AmandaDonegan3,BlueGreenberg,COPIA_COPMA1,CurranBrock,DNy1818,DavidHolsey,DavidLinney4,HankModerate,HebMacMan,HillsHaveEyes02,Jack_Tri6,JoelGlenn,JohnnyYoussef7,JudgeFudge5,RobertGSilvermn,RuruRola73,Saffiya18458962
thehill,lauralively1,oncedeferred,patvillaceran,mackaftermdnite,ltcomdrdata,manitsky,missionaryblmm,terry_folkes,turraloonns,trumpcrimefamly,robinreeder,rainmaki,shacast_a,silverbract,rzitrin,sassylassy666,bru35newbruce,designme_fab,danyboyversion8,david5330,daveadammichael,davidtrobins,alvinchipmunk00,alabamanana256,58lespaul,1dudesopinions,_agorija_,_barbieboi_,attackgirl,kim_ann1980,karenbrubin,laabdog,lajacks13,kozfamc,drewmreid,dzadzey,ellensbowen,hiwinmonique
electiledysfx,theoriginal_jz,Thespianesque,Gravitational,Onlyzhule,gillsterein,BobSmith4152,lanecress36,arfcorps,boofyre,edfischman,eileenlynnedorn,emzanotti,paulscheer,Urza83,reginagroks,violent_beggar,YaronFishman,ObserverPa,Jay333N,JoeSatana,Jscott1145,KillerMike,LDziubalski,LorianaPatterso,PaschkeMary,SurrettLinda,PauseNet,RC_None_Cola,RiotwomennnTemp,SaysSimonson,SundevilSal,EddieC_Tweets,CorvidSandy,2becourageous1,406Llama,BryanRiggs,CMVCat
greenlakerun,jackassdad2,cactusflower81,MannoiaChris,ObozoLies,RicciGeri,pjpaton,DogMa_SuZ,Jahbalon,VicToensing,HugaWendy,AriostoRodrigu3,BCsknees,CoyHamp,EsthersChildren,Hnurse07,HorseShort,ImperialWick,JaxFaux,Julie34479,JustMePammy,Kennypoohhh,Kristi_Huebner,MarkSouthJersey,NormanDeArmond,Ms7317,RepDanCrenshaw,SarahHuckabee,SheriMarge,SilverJingle2,VMaledew,WestJournalism,babygirlcj,demitrios,geraintmeysydd,jimmylemons,lvlivid,shsoab
fabfashionista8,SenatorLeahy,USProgressives,RepJayapal,keithellison,DemocracyNowEs,SenMarkey,RevJJackson,HardballChris,RepMaxineWaters,AbbyMartin,BenjaminNorton,RepKarenBass,RepLindaSanchez,RepMcGovern,RepRaulGrijalva,RepHankJohnson,anastasiakeeley,cubadebatecu,ilana_____,RepGregoryMeeks,CBSThisMorning,HispanicCaucus,JoaquinCastrotx,Lamis_Deek,RepGraceMeng,NormaJTorres,RepAOC,RepBarbaraLee,RepBarragan,RepBobbyRush,RepDonaldPayne,RepEscobar,mattduss,pagina12,shailjapatel,venanalysis
sweetmadamblack,scapelliti,Ivybono1,ArnieVinic,Balancement,BarbaraLNewsome,Blondiegirl1959,Carlene_Meyers,CharlesMunn1,EYE_KILL_IT,JohnBaskind,KathyChadwell,meetnpatatas,necroreefer,psychwriter1515,still_liberty,tdzarnick,tufftitmouse,kingminotaurs,TodMoore3,KimDorrob,MarilynHanbyDur,MaryDoc89641445,OP_Omom,PensiveTM,Perspectiv84,TomBoston5,honestypoetry,WTFBirdman,__joe__w,anabeaver23,dnauerbach13
jacq4peace,ericbradner,ldhammers,criticalthotcop,cthagod,mikememoli,DougsDoubleBubb,Astrologic007,Biden_Train,BillMonty_,BlueSteelDC,CHueyBurns,Citizen23221,IcemanCT,JoeForIA,Melxtex,MrWarren_D,N0_face_no_name,REPsmile,Row_Boat_Cop,SweeetSpot,actuallygob,adeleshiv,babadri,bmckenz44559503,docftw33,kawaii433,keithboykin,oneconnelly1,sensen2011,growglobal1
AmericaNewsroom,joethevoter,tedcruz,robertweinber16,jjsmokkieBOY57,dianegoldman,kittywaymo,denpucc,kathy_levy,tgflowing,tiniebeany,ybarrap,brat2381,captrwrpnts,JeffR914,JonahDispatch,MattGertz,NaveedAJamali,JETBallin,Norma_Sinclair1,SecGeneScalia,Sensei415,SpaceX,StephenKing,ImJohnEli,8712patriciaac,BarbB39,DKThomp,EwingDoris
SadieTNResist,kodiak149,small1ldy1,Nikkithegreen,ritamacmom,AllanMargolin,Angie51peace,calimesaguy,dindin6,flowersmyworld,renfibax,taytaymc925,Wipapa5,allanjohnsonmn1,Winners786,BFlyReport,Kilroystillhere,D_Orion83,Estee416,FeistyLibLady,IreneSundberg1,JoniResists,JulesNYNY,LegionBobo,VLesions,PollyPapaya,ThaddeusArjuna,1956again,SandyGirl4Him
_nicolenonya,djhutch74,derek_honore,CheeseMacDeluxe,LivPosting,LilGuillxtine,wesleykpeters,Bill_Cimbrelo,roan_onhorton,Spunner11,Geziandme,IAmTiffanyGill,Krizzzash,LiberalCEO,MimiTexasAngel,SerenityFoods,SustainergyA,48kiloss,VT_Gemini,donnaimamTX,drsanjaygupta,genofthesea,iamjlford,iluv2tweetdood,pissed_offly,teddy_cat1,vincentkiki3,zia_kat
mackworth12,ReesusP,Roseymelhill,SDDNP,SmackeyCracks,Tamsakittymama,Texy_Liz,TheSizzleReport,Welshsprout,cokoga,iDGRic,jpierni,LaurelBlu2,KingRezizt,KellyLovelady4,AMPMTALK,AkicitaSunka,JubalLeeYoung,AussieDebPeace,BLUE_W0LVERINE,BobA1959,CherylBlueWave,Chica_LeoLatina,DoingJack,smc429,the_resistor
312shelly3,elizabethwarren,mackette52,Just_Westy,WeGotOneBich,georgegalloway,matthewstoller,WaywardWinifred,tomadler,meaganmday,davidchapman141,markbfitness,bohemiantoo,hiresurvivors,laughingcat2016,msdanifernandez,reesejons,scudo694,AdryEm1,Drjai32,HijabAKhan,LadyReverbs,PortiaABoulger,TruthInLight68,jayisbackandmad
lrbitisnot,funkutron,goaloa,pahl_brighteyes,tdswg,zoom_us,zullnero,maladamus,dyannleroy,bern20201,575haiku,Bf99Floyd,ErniesVetHooch,FrancaRose33,GoreNielsen,JackieG500K,ODehaviland,RachelMcGonagi1,RemoveGOP,RisePDX,RobertVosFrere,SlowNewsDayShow,USHEMP,april_kellinger,2Small2Fail
horseridersocal,BidenForce,davidaxelrod,lovleeannwise,vanbian75,SehzadeSoroush,ContentedIndie,SnarkyBetoChick,bstnboy,elaine_warthen,john_flynn17,naretevduorp,patsiiiii,StevenHorsford,CATargetBot,AndyGrewal,Biden_Front,HoodlumRIP,JoeForNV,MattBoxer94,PaulDillon18,RandyResist,ReclaimingMona
alyseb1980,CNN,mayaindraneel,ForecasterEnten,nonnasjf,BidenWarRoom,niomija,lonely845,mattb401,staybluein2022,youngstreete,tricorncitizen,republibrarian,PinonPost,spheroidalgrap1,sirpropaganda,sigmaruckus,amadeustalks,arcticmother,theMRC,irieindaghee,dylanmurphy,freedomlighting
MaryKeithBare1,FrakerMonica,MoElleithee,catcatdean,eddsmitty,JerryCann1,donnasfineart,JadeResists,CMikeSF,Doh_Doh_Burrd,HanianEmpress,ResistMike,SofiadelCielo,Vipoliv,being_steve,binbing59,co_rapunzel4,dad_darius,winkie456,iche_me,lisekimhorton,mama_hipster,smstone31
mi3jules_xo,WOsrin,audreyanne444,cpoliticditto,goldenpartyrent,jirow,ladrian2,martycomroe,meganbc,quikkag,watchdog1978,Voters4Change,Triponin,Steph56Renee,ShirleyJeanMcC2,Barbara_j_e,CrystalSiegel,DavidM83098710,FaeryGdds,Jeanastra,LAffected,LibertyHussein,SevernAmber
bentleythedog,DemSocialists,malkabethwendy,HoodedMan,tf245yay,WhiteWhiskers0,Zenfucius,eshaLegal,iwelsh,katewillett,thisAeon,VaushV,valleyofthemud,WeAreNotAsking,TaoDaoMan,Aprescoup101,BeadsGras,BernCat4,SAStanleyNOFO,LarkinWarren,Moondoggie38
ABC,logicalnotes,modredcity,masquer08er,vwallin,tsmdkf,proudusvet4ever,publius_philo,sarazwood,dl_kirkwood,debbyrevere,david_davlis,alysiaaj13,janheinzwiers,indiahx1,info4u2know,jkellybrown,family_celtic,fernand07659389,firstofficermax,healthcare4safe
MariaBartiromo,voter2020,ACTBrigitte,CAGOP,DrMcOrwell,HindleWasTaken,KTHopkins,MSNBC_Breaking,NBCPolitics,gmanews,RealErinCruz,SFGOP,Torontoprof1,buzzmom3,cacollegegop,joerogan,kjy1066,pbsparents,seattletimes,wef,ghost46226
bmoschetti,lachic288,8blackdiamond8,DorothyRivers,EthanObama,I_Am_LisaR,KebaAnd,Laurenjmayk,Stace_RNresists,jpelzer,UMassLowell,cherylhart00,gumboqueen3030,janebar149,kneerecon,oufenix,roguesnradvisor,tburages,tjtrumphater,vistadiva
AmazonTraveler,american2084,anthropocenem,apld1,annedeuceofcups,AngryandAsian,AMHotFlash,AmeliaHouchins,Amstrix1,AmyinStillwater,An_Omnist,AndyOsborg,AnitaAspirin,AnnJohn_CatMom,AnnLHamilton,Annie_iamie,AnthonyHopeNYC,Nickawompus,ambt90,amvet17
waltsimsjr,1drcole,noconartist,bernadette510_c,blue_mitchell22,burkey_amy,doozsmt,erlingirl3,jambusher,katherineOma,navyvetbolt81,theburrowjulia,Millstonefarm,unre5olvedDI,Trump_Detester,MariPR0225,LeLani85787384,CherylB65129518,GJS424,JakiBaptiste
bastagal,duffi,Richcomputerguy,SamiTwo1982,SnarkedUpLawyer,SusanPippi,TappsReady,TejanaPorVida12,candrarxekfrasi,leokevinc,LaurieA43462613,londongal_28,royboydc,staramby_diane,varindersingh24,Real_Chatty_Cat,ITrisha4949,1slander1970,Bpm1203,GeorgeD79117082
lobsterstyle,jbview,jhkersting,maristpoll,senrobportman,spectatorindex,surveyusa,ianbremmer,fluff_weather,PatrickRuffini,PeterHamby,ThomTillis,TimAlberta,TrackerDebate,USCPrice,YouGovUS,JMilesColeman,8NewsNow,Capitol_Weekly
WhiteHouse,pirateladyjane,gotklss2,usippy,nathankessler8,mldz1024,SecPompeo,ride_the_wave20,Resistinfla,ann1ebug,2sassyd,UROCKlive1,aalanazi__,mjsamman,itstheoil,keatleygarvey,krbclt,juniusrichard3,guyfair1
MSNBC,mpd1tweets,oldsoulmo,nova_hillbilly,time4kind,tmoncho,tbailey10571,rambamalan,davidgura,deplorable_0ne,creamyross,americas_cat,akgdesign2,ava_abquteee,bella_k9,ktforbiden,feistymuchacha,elizabethb11364,gotta_at
